241	0.0100503
242	0
243	0
244	0.0136986
245	0.0150376
246	0.0162602
247	0
248	0.0149254
249	0
250	0.00977199
251	0
252	0.027027
253	0.015
254	0.0251256
255	0
256	0.0225564
257	0.00518135
258	0.0141844
259	0.0149254
260	0
261	0.010929
262	0
263	0.0116861
264	0.0100251
265	0.012987
266	0.00502513
267	0
268	0
269	0
270	0.00763359
271	0
272	0.0131951
273	0
274	0.0116667
275	0.03
276	0
277	0
278	0.0176678
279	0.0144092
280	0.0100251
281	0
282	0.01001
283	0.00401606
284	0.0100251
285	0.0075
286	0
287	0.0042735
288	0
289	0.0178571
290	0.00980392
291	0.01
292	0.00840336
293	0.00574713
294	0
295	0
296	0.00735294
297	0
298	0
299	0.00934579
300	0.0133333
301	0.0172414
302	0
303	0.0322581
304	0
305	0.0361446
306	0.0251256
307	0.0033389
308	0.028777
309	0
310	0
311	0
312	0.00819672
313	0.0133333
314	0
315	0.00724638
316	0.00943396
317	0.0209424
318	0
319	0
320	0.00917431
321	0.00331126
322	0.00240964
323	0
324	0.0105263
325	0.0143541
326	0
327	0.0201005
328	0.0125
329	0.0283688
330	0.0150754
331	0.0142857
332	0.0243902
333	0.00250627
334	0.00899743
335	0.00934579
336	0.0113636
337	0.0200501
338	0.0243902
339	0.00767263
340	0.0185185
341	0.00501253
342	0
343	0.00666667
344	0.0363636
345	0
346	0
347	0.0206186
348	0
349	0.0390625
350	0.0242718
351	0
352	0.00813008
353	0.0192308
354	0
355	0.0330579
356	0.00449102
357	0.0119048
358	0.00807636
359	0.0196078
360	0.0075
361	0
362	0.0196078
363	0.00540541
364	0.0100503
365	0.0210084
366	0.010101
367	0
368	0.0104167
369	0.0152672
370	0.0252101
371	0.00892857
372	0.0116959
373	0.0201005
374	0.00952381
375	0.0100503
376	0.0144928
377	0.0235294
378	0.00364964
379	0.0449438
380	0.0175439
381	0.047619
382	0.0285714
383	0.0324324
384	0.0155039
385	0.0227273
386	0.00925926
387	0.1
388	0
389	0
390	0.0192308
391	0.0293066
392	0.004
393	0
394	0
395	0
396	0
397	0.00613497
398	1
399	0.021978
400	0.0111111
401	0.0052356
402	0.0075188
403	0
404	0
405	0.0175
406	0
407	0.0408163
408	0.00996016
409	0.00757576
410	0
411	0.023622
412	0.0479705
413	0.0126582
414	0.0291262
415	0.0100503
416	0.0207337
417	0.0507614
418	0.011236
419	0.0100125
420	0
421	0.0120482
422	0.0225564
423	0
424	0.00735294
425	0
426	0.00502513
427	0.0151515
428	0.0066778
429	0.015544
430	0.0722892
431	0.0147059
432	0
433	0.0107527
434	0.0150754
435	0.0121951
436	0.0100251
437	0
438	0
439	0.0140845
440	0
441	0
442	0.0401003
443	0.018018
444	0.0100251
445	0
446	0.0363636
447	0.00501253
448	0
449	0
450	0
451	0.0175439
452	0.0159574
453	0.0153846
454	0
455	0
456	0.00485437
457	0.00502513
458	0.0100251
459	0.117647
460	0.0185185
461	0.0119048
462	0.0100251
463	0.0201005
464	0.0177515
465	0.00497512
466	0.0840787
467	0
468	0.0075188
469	0
470	0.015748
471	0
472	0.0075188
473	0.0606061
474	0.0107527
475	0
476	0
477	0.0232558
478	0.0100503
479	0.00478469
480	0.00502513
481	0
482	0.0113636
483	0.00746269
484	0.0134228
485	0.025522
486	0
487	0.0689655
488	0
489	0.00611451
490	0.00434783
491	0.0075188
492	0.0576923
493	0.0144928
494	0.025641
495	0.0350877
496	0.0102041
497	0.047619
498	0
499	0
500	0.00510204
501	0
502	0
503	0.0120482
504	0.00952381
505	0.0153061
506	0.0106383
507	0.0208333
508	0.00862069
509	0.00653595
510	0.00769231
511	0
512	0.0045045
513	0
514	0.00716846
515	0
516	0.0113636
517	0.0473373
518	0.0149254
519	0
520	0.0078125
521	0.00707547
522	0.015873
523	0
524	0.010989
525	0.0145631
526	0.0839161
527	0.027027
528	0.0196078
529	0.0250627
530	0.00578035
531	0.0204082
532	0.0075
533	0.0229008
534	0.0110497
535	0.00793651
536	0.0212766
537	0.0100083
538	0.015873
539	0
540	0.00735294
541	0.00518135
542	0.008
543	0.0143369
544	0.023622
545	0
546	0
547	0.0111732
548	0.0126582
549	0.0266667
550	0.005
551	0.0162162
552	0.0150376
553	0.20339
554	0.0135135
555	0.00990099
556	0.0150376
557	0.0100503
558	0.0178571
559	0.0075188
560	0.0107991
561	0.0136986
562	0
563	0
564	0.00574713
565	0
566	0.00809717
567	0.0542636
568	0.0235294
569	0.00581395
570	0.0153846
571	0.025
572	0.00740741
573	0.025641
574	0.0125313
575	0
576	0.0165017
577	0
578	0
579	0
580	0.00507614
581	0.00980392
582	0.0125313
583	0
584	0.00228311
585	0.0127157
586	0.108333
587	0
588	0.0683761
589	0
590	0.0150754
591	0.0150125
592	0.025974
593	0
594	0.0145985
595	0.0178571
596	0.0137672
597	0.0142405
598	0.00700701
599	0.0140187
600	0
601	0.0163934
602	0.0199005
603	0.0206186
604	0.015
605	0
606	0.0144928
607	0.0134228
608	0
609	0
610	0
611	0.02125
612	0
613	0.0162162
614	0.00560224
615	0.0112994
616	0
617	0.00166945
618	0
619	0.00980392
620	0.0384615
621	0.0405405
622	0.00934579
623	0
624	0
625	0.028169
626	0
627	0.0222222
628	0
629	0.0131332
630	0.0469799
631	0.00555556
632	0.00625782
633	0.00500626
634	0.0103627
635	0.0074813
636	0.0294118
637	0.0116861
638	0
639	0.0172414
640	0.00954198
641	0
642	0.00501253
643	0.0208333
644	0.0186916
645	0
646	0.00970874
647	0.0196078
648	0
649	0
650	0.00915903
651	0.0352941
652	0.0247525
653	0.00520833
654	0.0100334
655	0
656	0.0162703
657	0.0342857
658	0
659	0
660	0.0272727
661	0.00834725
662	0.00250627
663	0.0306122
664	0.01
665	0.0062422
666	0
667	0.00501253
668	0.00657895
669	0.0100251
670	0
671	0.00847458
672	0.00808081
673	0.0461538
674	0
675	0.0025
676	0.00985222
677	0
678	0.0571429
679	0.0178571
680	0
681	0
682	0
683	0.02
684	0.0101266
685	0.0250627
686	0.0325
687	0.00571429
688	0.0172414
689	0.0149254
690	0.00773079
691	0.0263158
692	0.00502513
693	0.00704225
694	0.0121951
695	0.0190476
696	0.00917431
697	0.00952381
698	0.0422535
699	0.0833333
700	0.026178
701	0.00819672
702	0.0100251
703	0.0225564
704	0.0138889
705	0.0125
706	0.0134576
707	0.00787402
708	0.00680272
709	0.00598802
710	0
711	0.0125104
712	0.0150892
713	0.023622
714	0.285714
715	0
716	0.00319489
717	0.0212766
718	0
719	0
720	0.0100251
721	0.0357143
722	0.0349127
723	0.0648148
724	0.015873
725	0
726	0.030303
727	0.047619
728	0
729	0
730	0.015
731	0
732	0.00628931
733	0.0127737
734	0.00932401
735	0
736	0
737	0.0333333
738	0.0112641
739	0.0144928
740	0.0212202
741	0.0168067
742	0.0115385
743	0.0106383
744	0.0138889
745	0.00333333
746	0.00690846
747	0.00502513
748	0.00686499
749	0.00595238
750	0.00651466
751	0.00540541
752	0.0111173
753	0.0267559
754	0
755	0.00684932
756	0
757	0.013986
758	0.0811808
759	0.0154321
760	0.0100251
761	0
762	0.042042
763	0.00552486
764	0.0107527
765	0.027972
766	0.0191257
767	0
768	0
769	0.0194805
770	0.0187735
771	0.0218978
772	0.0131579
773	0
774	0.0441176
775	0.0178571
776	0.0025
777	0
778	0.0253165
779	0
780	0
781	0.014218
782	0.0197368
783	0.0272727
784	0.0147059
785	0.0325815
786	0.00694444
787	0
788	0.030303
789	0.00641026
790	0
791	0
792	0.0114943
793	0
794	0.00502513
795	0
796	0.00840336
797	0.00714286
798	0.01
799	0.00498753
800	0
801	0.0245902
802	0
803	0.0100503
804	0
805	0.0222222
806	0.00636943
807	0.0137931
808	0.0129032
809	0
810	0.0074813
811	0.0232558
812	0
813	0.00627615
814	0.0107527
815	0
816	0.0116279
817	0.0169492
818	0
819	0.00502513
820	0
821	0.0201005
822	0
823	0.00849858
824	0.00501253
825	0
826	0.0116279
827	0.0204082
828	0.00970874
829	0
830	0
831	0.0150376
832	0.0206897
833	0.0200501
834	0.00700701
835	0.00998336
836	0
837	0.0240964
838	0
839	0.015025
840	0.0295359
841	0.0454545
842	0.012987
843	0
844	0.0150754
845	0.0137931
846	0.028169
847	0.0232558
848	0.142857
849	0.019802
850	0
851	0.0168067
852	0.0075188
853	0.00775194
854	0.2
855	0
856	0.00719424
857	0.00502513
858	0.025
859	0.0306122
860	0.0156863
861	0.00704225
862	0
863	0.0251256
864	0.0285714
865	0.025641
866	0.0197368
867	0.00502513
868	0
869	0.0125
870	0.00430108
871	0.0200501
872	0.0046729
873	0
874	0.0246914
875	0
876	0.0452261
877	0.0150376
878	0.00884956
879	0.0625
880	0.0126582
881	0.00568182
882	0.0100503
883	0.00507614
884	0.040201
885	0.0100251
886	0.00166667
887	0.00995025
888	0.021097
889	0.00897666
890	0.0166415
891	0.011988
892	0
893	0.0126382
894	0.0180995
895	0
896	0.00819672
897	0.012987
898	0.00900901
899	0.00434783
900	0.00666667
901	0.0289855
902	0.0234375
903	0.0150754
904	0
905	0.00900901
906	0
907	0.00502513
908	0
909	0
910	0.00787402
911	0.005
912	0.00854701
913	0.0150376
914	0.0107527
915	0.0100251
916	0.00625
917	0.00714286
918	0.030303
919	0.0331126
920	0.00680272
921	0.0280374
922	0
923	0.0232558
924	0.00900901
925	0
926	0
927	0.0100251
928	0.0213068
929	0.0909091
930	0.00809717
931	0.0149551
932	0.0144928
933	0.0165289
934	0
935	0.0147059
936	0.121212
937	0.0153846
938	0
939	0.00900901
940	0.03
941	0
942	0.0140845
943	0.0133556
944	0.0144928
945	0.0125313
946	0
947	0.0140252
948	0
949	0.0344828
950	0.0175439
951	0
952	0.011236
953	0.0280374
954	0
955	0
956	0
957	0.0104167
958	0
959	0
960	0.00501253
961	0
962	0
963	0.00549451
964	0
965	0.00860215
966	0.0100503
967	0.012605
968	0.0125313
969	0
970	0.0140845
971	0
972	0
973	0
974	0.00689655
975	0.00502513
976	0.0204082
977	0
978	0.00498753
979	0.0136986
980	0.0187735
981	0.0268456
982	0.00705467
983	0.012987
984	0.0141844
985	0.0431034
986	0.0263158
987	0
988	0
989	0.0133556
990	0.0143296
991	0.0169492
992	0.0101523
993	0.0267857
994	0
995	0
996	0.01
997	0
998	0.00500835
999	0
1000	0.0275344
1001	0.01373
1002	0.01875
1003	0.0227273
1004	0
1005	0.00995025
1006	0
1007	0.0555556
1008	0.0113636
1009	0.00250627
1010	0.0169492
1011	0.00854701
1012	0.0100083
1013	0.00775194
1014	0.059633
1015	0.0163934
1016	0.0238532
1017	0.0162602
1018	0
1019	0.0110701
1020	0
1021	0
1022	0.00956938
1023	0.00917431
1024	0.0137931
1025	0
1026	0.00501253
1027	0.0238095
1028	0.0105263
1029	0.00834725
1030	0.00877193
1031	0.00501253
1032	0.00869565
1033	0.0074813
1034	0.00315457
1035	0.00813008
1036	0.0309859
1037	0.00308642
1038	0.00369004
1039	0.0189873
1040	0.0163043
1041	0.0125313
1042	0.00501253
1043	0.0131579
1044	0
1045	0.0275862
1046	0.00568182
1047	0.111111
1048	0.00917431
1049	0.315789
1050	0.011011
1051	0.0325815
1052	0
1053	0.0352941
1054	0.0235294
1055	0.0335196
1056	0
1057	0.0100671
1058	0.00769231
1059	0.00182149
1060	0
1061	0.0125313
1062	0.0158103
1063	0.0105263
1064	0.0117647
1065	0
1066	0.00769231
1067	0.012987
1068	0.04
1069	0.00598802
1070	0
1071	0.0130719
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0.0333333
1078	0.0162602
1079	0.0222222
1080	0.0201005
1081	0.0434783
1082	0
1083	0.00444444
1084	0.0112994
1085	0.0212766
1086	0.0545455
1087	0
1088	0
1089	0
1090	0.00502513
1091	0.013
1092	0
1093	0.010989
1094	0
1095	0.00355872
1096	0.00546448
1097	0.0212766
1098	0
1099	0.012012
1100	0
1101	0.0085592
1102	0.00819672
1103	0.00892857
1104	0.0169492
1105	0
1106	0.00928793
1107	0.0111524
1108	0
1109	0.00699301
1110	0.0204082
1111	0.00864553
1112	0.0153846
1113	0.0125313
1114	0
1115	0
1116	0.00502513
1117	0.0194175
1118	0.004884
1119	0
1120	0
1121	0.0133333
1122	0.0100503
1123	0.0166667
1124	0
1125	0
1126	0.00724638
1127	0
1128	0.0045045
1129	0.0033389
1130	0.0416667
1131	0.0283019
1132	0.0354331
1133	0.0175
1134	0.0250627
1135	0.0184049
1136	0
1137	0
1138	0
1139	0.0100125
1140	0.00970874
1141	0.0228311
1142	0.031031
1143	0.0163934
1144	0.0175439
1145	0
1146	0.0100167
1147	0.00502513
1148	0.0122699
1149	0.0125
1150	0
1151	0
1152	0.0033389
1153	0.00500835
1154	0.00833333
1155	0.0172414
1156	0.0150754
1157	0.017316
1158	0
1159	0.0150376
1160	0.0804598
1161	0.0131579
1162	0
1163	0
1164	0.00840336
1165	0.011236
1166	0.00699301
1167	0.015
1168	0
1169	0.0199005
1170	0.0304878
1171	0.00909091
1172	0.00763359
1173	0.0107914
1174	0
1175	0.00578035
1176	0.0268456
1177	0.012987
1178	0.0203488
1179	0.05
1180	0.0075188
1181	0.01875
1182	0.0122699
1183	0.032967
1184	0
1185	0.00367647
1186	0
1187	0.0454545
1188	0
1189	0.01
1190	0.0100167
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0.0143885
1198	0
1199	0
1200	0
1201	0.0113636
1202	0.0243902
1203	0.0143541
1204	0.00813008
1205	0.00621118
1206	0.00694444
1207	0.00442478
1208	0.00980392
1209	0.00840336
1210	0.0183486
1211	0.0153846
1212	0.0277778
1213	0.0163934
1214	0.00831947
1215	0
1216	0.00763359
1217	0.011583
1218	0.0909091
1219	0.0433526
1220	0
1221	0.0340136
1222	0.0100503
1223	0.0350584
1224	0.0117647
1225	0.015
1226	0
1227	0.0186047
1228	0.0148148
1229	0.0103093
1230	0
1231	0.0294118
1232	0
1233	0.0034188
1234	0.0315789
1235	0.0075188
1236	0
1237	0.0253165
1238	0.00598802
1239	0.025641
1240	0.0110457
1241	0.0112641
1242	0.0362319
1243	0.0046729
1244	0
1245	0.00840336
1246	0.0227273
1247	0.0189873
1248	0.0075188
1249	0.00625782
1250	0.0179641
1251	0.00892857
1252	0.0207373
1253	0.0308989
1254	0
1255	0
1256	0.00995025
1257	0.026087
1258	0.0120482
1259	0
1260	0.0285714
1261	0.00501253
1262	0.0177778
1263	0.0150754
1264	0.012931
1265	0.0289855
1266	0.0075188
1267	0.0133445
1268	0.0133556
1269	0.0125313
1270	0.0136986
1271	0
1272	0.0361446
1273	0.0238095
1274	0
1275	0.0196078
1276	0.0298507
1277	0.011236
1278	0.0120482
1279	0.0289855
1280	0
1281	0.0173913
1282	0.00502513
1283	0.054878
1284	0
1285	0.00995025
1286	0.048
1287	0.00684932
1288	0.0141844
1289	0.00704225
1290	0.005
1291	0.00666667
1292	0.0296296
1293	0.0108696
1294	0.0138889
1295	0.019802
1296	0.00934579
1297	0.00694444
1298	0
1299	0.00826446
1300	0.0250627
1301	0.0251256
1302	0.005
1303	0.0229885
1304	0.0315789
1305	0.0378788
1306	0.0233333
1307	0
1308	0.0217391
1309	0.00934579
1310	0.015
1311	0.0100251
1312	0.0235294
1313	0.00250627
1314	0.0265487
1315	0.0106383
1316	0.0165746
1317	0
1318	0.0113208
1319	0.00502513
1320	0.0107527
1321	0
1322	0.0120482
1323	0
1324	0.0183486
1325	0.0309278
1326	0.00854701
1327	0
1328	0
1329	0
1330	0
1331	0.0213904
1332	0
1333	0
1334	0.005
1335	0.00793651
1336	0
1337	0.0130719
1338	0.0141844
1339	0.0322581
1340	0.0140845
1341	0.0075188
1342	0.0192308
1343	0
1344	0
1345	0
1346	0.0604839
1347	0.00942127
1348	0
1349	0
1350	0.0125
1351	0.0105263
1352	0.00501253
1353	0.025
1354	0.0277778
1355	0
1356	0.0200501
1357	0.0059761
1358	0.0275689
1359	0.01
1360	0.00800801
1361	0
1362	0.0170455
1363	0.00970874
1364	0.0025
1365	0.0075188
1366	0.00990099
1367	0
1368	0.017341
1369	0.0108108
1370	0.00924855
1371	0.0166667
1372	0.0265487
1373	0
1374	0
1375	0.0106383
1376	0
1377	0.00757576
1378	0.0625
1379	0.0107527
1380	0.0149254
1381	0.00952381
1382	0.0150376
1383	0.0227273
1384	0.0125
1385	0
1386	0.0075188
1387	0.0215827
1388	0.0167598
1389	0.00806452
1390	0
1391	0.0307692
1392	0
1393	0.00664452
1394	0.00888889
1395	0.0148148
1396	0
1397	0
1398	0
1399	0.0104167
1400	0
1401	0.00502513
1402	0.00884956
1403	0.0025
1404	0.0714286
1405	0.0123457
1406	0.0100503
1407	0
1408	0.042735
1409	0.0263158
1410	0.00502513
1411	0
1412	0.0233161
1413	0.0243902
1414	0
1415	0.0140845
1416	0
1417	0
1418	0.0150754
1419	0
1420	0
1421	0
1422	0.08
1423	0
1424	0.0823529
1425	0
1426	0
1427	0.0322581
1428	0.0526316
1429	0
1430	0.0787402
1431	0
1432	0.0185185
1433	0.0254777
1434	0
1435	0.0103093
1436	0.00833333
1437	0
1438	0.0970149
1439	0.0432692
1440	0.10687
1441	0.0123457
1442	0.0144928
1443	0.0121212
1444	0
1445	0.0454545
1446	0
1447	0
1448	0.0125313
1449	0
1450	0.0101523
1451	0
1452	0
1453	0.0289855
1454	0.0153846
1455	0.025266
1456	0
1457	0.0150754
1458	0.0582524
1459	0.00163399
1460	0.0119048
1461	0.015625
1462	0.00840336
1463	0.0074813
1464	0.0533333
1465	0.0106383
1466	0.0126582
1467	0
1468	0
1469	0.016129
1470	0.0185185
1471	0
1472	0.00617284
1473	0.00684932
1474	0
1475	0.00740741
1476	0
1477	0.0124688
1478	0.0223881
1479	0
1480	0.015
1481	0.00961538
1482	0
1483	0.0115274
1484	0.0925926
1485	0.0133333
1486	0.0150376
1487	0
1488	0.0163934
1489	0.00970874
1490	0
1491	0.0285714
1492	0.0384615
1493	0
1494	0.0252101
1495	0
1496	0.00581395
1497	0.0192926
1498	0.0138714
1499	0.0253165
1500	0.0100503
1501	0.0140845
1502	0
1503	0.00980392
1504	0.017341
1505	0
1506	0
1507	0.0444915
1508	0.0107527
1509	0.0327869
1510	0.0287356
1511	0.0412371
1512	0.0204082
1513	0.0222222
1514	0.0133333
1515	0.015873
1516	0
1517	0.00487805
1518	0.00651466
1519	0
1520	0.0129032
1521	0.0150376
1522	0.00501253
1523	0
1524	0.0246914
1525	0.0060241
1526	0.015025
1527	0.0125313
1528	0.00970874
1529	0
1530	0
1531	0.0150754
1532	0.0198675
1533	0
1534	0.0075188
1535	0
1536	0
1537	0.0285714
1538	0
1539	0
1540	0.0446429
1541	0.0102916
1542	0.0131387
1543	0.0200501
1544	0.03125
1545	0
1546	0.0434783
1547	0.015
1548	0.0322581
1549	0.0227273
1550	0.0100503
1551	0.00997506
1552	0.0229008
1553	0.01
1554	0.0107066
1555	0
1556	0.0100251
1557	0
1558	0.0117253
1559	0.005
1560	0.2
1561	0.0588235
1562	0.0144928
1563	0
1564	0.0150754
1565	0
1566	0.017321
1567	0
1568	0.0126984
1569	0
1570	0.0112641
1571	0.00473934
1572	0.0107527
1573	0.020202
1574	0.018315
1575	0.0162703
1576	0.00763359
1577	0
1578	0.00869565
1579	0.0416667
1580	0.0163265
1581	0.0206186
1582	0.00578035
1583	0.00416667
1584	0.00995025
1585	0
1586	0.00877193
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0.0512821
1593	0
1594	0.00571837
1595	0.030303
1596	0.00434783
1597	0.0327869
1598	0
1599	0.0173913
1600	0.0259067
1601	0.0116959
1602	0.0169492
1603	0.0225989
1604	0.046729
1605	0
1606	0.0273973
1607	0
1608	0.00595238
1609	0
1610	0.0075
1611	0.00653595
1612	0.03367
1613	0.00502513
1614	0.0133333
1615	0.00632911
1616	0.0192308
1617	0
1618	0.0217391
1619	0
1620	0.0102041
1621	0.0650407
1622	0.0206186
1623	0.0666667
1624	0.0175439
1625	0.0452261
1626	0.0263158
1627	0.00806452
1628	0.0121951
1629	0.0151324
1630	0.00558659
1631	0.00892857
1632	0.00497512
1633	0
1634	0
1635	0.00806452
1636	0.03125
1637	0.0387597
1638	0.00773994
1639	0.0142857
1640	0.0571429
1641	0.00501253
1642	0.0862069
1643	0
1644	0.0147059
1645	0.0111111
1646	0
1647	0.00831947
1648	0
1649	0.05
1650	0.0172414
1651	0.0934579
1652	0.0344828
1653	0.00561798
1654	0.00645161
1655	0
1656	0.028169
1657	0
1658	0.108696
1659	0
1660	0.0144928
1661	0.0105263
1662	0
1663	0.019802
1664	0.0150754
1665	0
1666	0.145161
1667	0.0361446
1668	0.010989
1669	0
1670	0.0105263
1671	0.00793651
1672	0
1673	0
1674	0.00900901
1675	0
1676	0.01
1677	0.00500835
1678	0
1679	0.0175439
1680	0.0104167
1681	0.01
1682	0
1683	0
1684	0.0612245
1685	0.0196078
1686	0.0103627
1687	0.0150376
1688	0.00843882
1689	0.0251256
1690	0.0125313
1691	0.0151515
1692	0.00813008
1693	0.00826446
1694	0.00813008
1695	0.0164609
1696	0
1697	0
1698	0.0175439
1699	0.0100503
1700	0.0333333
1701	0
1702	0.0412371
1703	0.0372671
1704	0
1705	0.0194175
1706	0.0215054
1707	0.00729927
1708	0
1709	0.005
1710	0
1711	0.00382653
1712	0.0422535
1713	0.0344828
1714	0.0175439
1715	0
1716	0
1717	0
1718	0.0138408
1719	0.00558659
1720	0.0172414
1721	0.0143885
1722	0.0146341
1723	0.00757576
1724	0
1725	0.00968992
1726	0.0280374
1727	0.0626566
1728	0.0136986
1729	0.112821
1730	0
1731	0.00746269
1732	0.028169
1733	0.0350877
1734	0
1735	0.00327869
1736	0.00677966
1737	0.0201005
1738	0.01
1739	0
1740	0.015
1741	0.0115385
1742	0.0120482
1743	0.017094
1744	0.0070922
1745	0.0151057
1746	0.0175219
1747	0.0294118
1748	0
1749	0.0184049
1750	0.0100503
1751	0
1752	0.012987
1753	0.00797872
1754	0.0121951
1755	0
1756	0.00884956
1757	0.00649351
1758	0.0362319
1759	0.0367279
1760	0.03125
1761	0.0652174
1762	0
1763	0
1764	0
1765	0.0300752
1766	0.00806452
1767	0
1768	0.00502513
1769	0.0175439
1770	0.011236
1771	0
1772	0
1773	0.00876095
1774	0.0150376
1775	0
1776	0.00757576
1777	0.0075188
1778	0.0100251
1779	0.0197133
1780	0
1781	0.00500626
1782	0.00556328
1783	0.0166667
1784	0.0190476
1785	0.00641026
1786	0
1787	0
1788	0
1789	0.03125
1790	0
1791	0
1792	0.00338983
1793	0
1794	0.0188679
1795	0.0144928
1796	0.0547264
1797	0
1798	0.0116959
1799	0.0100251
1800	0.00597015
1801	0.021021
1802	0.00909091
1803	0.005
1804	0.00454545
1805	0
1806	0.06
1807	0.00578035
1808	0.0104167
1809	0
1810	0.0108333
1811	0.0150754
1812	0.0169492
1813	0.02
1814	0.00985222
1815	0.0150125
1816	0.0144928
1817	0.0224439
1818	0
1819	0
1820	0.0327869
1821	0.011236
1822	0
1823	0
1824	0.0108401
1825	0
1826	0.0243902
1827	0.00934579
1828	0.00980392
1829	0
1830	0.0201005
1831	0.004329
1832	0.0227273
1833	0.00501253
1834	0
1835	0.0169492
1836	0.0227273
1837	0.0025
1838	0
1839	0
1840	0.015
1841	0.0125
1842	0.0196078
1843	0.00502513
1844	0.00502513
1845	0
1846	0
1847	0.025878
1848	0.0111111
1849	0.00501253
1850	0.00668896
1851	0.0123457
1852	0.00887574
1853	0
1854	0
1855	0.153846
1856	0
1857	0.0150754
1858	0.0202703
1859	0.0264901
1860	0.015
1861	0.0818182
1862	0.012766
1863	0
1864	0
1865	0.011236
1866	0
1867	0.015
1868	0
1869	0
1870	0
1871	0.0545455
1872	0.2
1873	0.0151515
1874	0
1875	0.0285714
1876	0.0217028
1877	0.0344828
1878	0.0142857
1879	0.019802
1880	0.0100756
1881	0.0101781
1882	0.0167504
1883	0.01
1884	0.0113636
1885	0.0123457
1886	0.0229885
1887	0
1888	0.00813008
1889	0
1890	0.0222222
1891	0.0070922
1892	0.03
1893	0.00510204
1894	0.0172414
1895	0.0107527
1896	0.0151515
1897	0
1898	0
1899	0.0325203
1900	0
1901	0.0201005
1902	0
1903	0
1904	0.0265487
1905	0.0100503
1906	0.0127827
1907	0.0152284
1908	0.0133333
1909	0.0035461
1910	0.0125
1911	0.00598802
1912	0
1913	0.0227273
1914	0.0150376
1915	0.00980392
1916	0.0294118
1917	0.013245
1918	0.0145985
1919	0
1920	0.0725
1921	0.0105263
1922	0
1923	0
1924	0.015
1925	0
1926	0.012987
1927	0.0120482
1928	0
1929	0.0075188
1930	0.00819672
1931	0.0174717
1932	0
1933	0
1934	0.00833333
